INFO 2025-09-25 07:32:40,031 autoreload 22872 8604131520 Watching for file changes with StatReloader
ERROR 2025-09-26 12:09:36,010 consumers 23334 6206779392 发送剩余缓冲区失败: There is no current event loop in thread 'Thread-18 (_read_ssh_output)'.
INFO 2025-09-26 12:09:36,010 consumers 23334 6206779392 SSH输出读取线程结束
INFO 2025-09-26 12:10:41,379 server 23334 8604131520 Killed 0 pending application instances
INFO 2025-09-26 12:10:50,300 cli 75401 8604131520 Starting server at tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:10:50,300 server 75401 8604131520 HTTP/2 support not enabled (install the http2 and tls Twisted extras)
INFO 2025-09-26 12:10:50,300 server 75401 8604131520 Configuring endpoint tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:10:50,301 server 75401 8604131520 Listening on TCP address 0.0.0.0:8000
INFO 2025-09-26 12:11:00,652 jwt_websocket_middleware 75401 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:11:00,653 consumers 75401 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 12:11:00,659 consumers 75401 6270676992 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 12:11:00,759 transport 75401 6287503360 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 12:11:01,561 transport 75401 6287503360 Authentication (password) successful!
INFO 2025-09-26 12:11:01,759 consumers 75401 8604131520 SSH连接成功: 115.190.80.219
INFO 2025-09-26 12:11:02,760 consumers 75401 6304329728 开始读取SSH输出
ERROR 2025-09-26 12:11:03,770 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:04,776 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:05,780 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:06,781 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:07,782 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:08,786 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:09,791 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:10,796 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:11,798 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:12,799 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:13,804 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:14,808 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:15,814 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:16,818 consumers 75401 6304329728 发送输出失败: 
ERROR 2025-09-26 12:11:17,822 consumers 75401 6304329728 发送输出失败: 
INFO 2025-09-26 12:11:18,681 consumers 75401 8604131520 WebSocket断开连接: 1000
ERROR 2025-09-26 12:11:18,828 consumers 75401 6304329728 发送缓冲区输出失败: 
ERROR 2025-09-26 12:11:19,845 consumers 75401 6304329728 发送剩余缓冲区失败: 
INFO 2025-09-26 12:11:19,846 consumers 75401 6304329728 SSH输出读取线程结束
INFO 2025-09-26 12:13:19,014 server 75401 8604131520 Killed 0 pending application instances
INFO 2025-09-26 12:13:29,006 cli 78054 8604131520 Starting server at tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:13:29,006 server 78054 8604131520 HTTP/2 support not enabled (install the http2 and tls Twisted extras)
INFO 2025-09-26 12:13:29,006 server 78054 8604131520 Configuring endpoint tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:13:29,006 server 78054 8604131520 Listening on TCP address 0.0.0.0:8000
INFO 2025-09-26 12:13:38,474 jwt_websocket_middleware 78054 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:13:38,474 consumers 78054 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 12:13:38,483 consumers 78054 6204256256 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 12:13:38,582 transport 78054 6221082624 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 12:13:38,954 transport 78054 6221082624 Authentication (password) successful!
INFO 2025-09-26 12:13:39,179 consumers 78054 8604131520 SSH连接成功: 115.190.80.219
INFO 2025-09-26 12:13:40,182 consumers 78054 6237908992 开始读取SSH输出
INFO 2025-09-26 12:13:56,104 consumers 78054 8604131520 WebSocket断开连接: 1000
INFO 2025-09-26 12:13:56,110 consumers 78054 6237908992 SSH输出读取线程结束
INFO 2025-09-26 12:14:41,329 server 78054 8604131520 Killed 0 pending application instances
INFO 2025-09-26 12:14:52,458 cli 79644 8604131520 Starting server at tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:14:52,459 server 79644 8604131520 HTTP/2 support not enabled (install the http2 and tls Twisted extras)
INFO 2025-09-26 12:14:52,459 server 79644 8604131520 Configuring endpoint tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:14:52,459 server 79644 8604131520 Listening on TCP address 0.0.0.0:8000
INFO 2025-09-26 12:15:02,806 jwt_websocket_middleware 79644 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:15:02,806 consumers 79644 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 12:15:02,823 consumers 79644 6205353984 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 12:15:03,006 transport 79644 6222180352 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 12:15:03,801 transport 79644 6222180352 Authentication (password) successful!
INFO 2025-09-26 12:15:04,277 consumers 79644 8604131520 SSH连接成功: 115.190.80.219
INFO 2025-09-26 12:15:05,279 consumers 79644 6239006720 开始读取SSH输出
INFO 2025-09-26 12:15:21,195 consumers 79644 8604131520 WebSocket断开连接: 1000
INFO 2025-09-26 12:15:21,203 consumers 79644 6239006720 SSH输出读取线程结束
INFO 2025-09-26 12:16:14,524 server 79644 8604131520 Killed 0 pending application instances
INFO 2025-09-26 12:16:22,882 cli 81329 8604131520 Starting server at tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:16:22,882 server 81329 8604131520 HTTP/2 support not enabled (install the http2 and tls Twisted extras)
INFO 2025-09-26 12:16:22,882 server 81329 8604131520 Configuring endpoint tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:16:22,882 server 81329 8604131520 Listening on TCP address 0.0.0.0:8000
INFO 2025-09-26 12:16:33,946 jwt_websocket_middleware 81329 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:16:33,947 consumers 81329 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 12:16:33,958 consumers 81329 6203895808 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 12:16:34,049 transport 81329 6220722176 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 12:16:34,394 transport 81329 6220722176 Authentication (password) successful!
INFO 2025-09-26 12:16:34,616 consumers 81329 8604131520 SSH连接成功: 115.190.80.219
INFO 2025-09-26 12:16:35,619 consumers 81329 6237548544 开始读取SSH输出
INFO 2025-09-26 12:16:35,619 consumers 81329 6203895808 发送初始命令设置终端环境
INFO 2025-09-26 12:16:37,038 consumers 81329 6203895808 发送SSH命令: 'whoami'
INFO 2025-09-26 12:16:52,042 consumers 81329 8604131520 WebSocket断开连接: 1000
INFO 2025-09-26 12:16:52,047 consumers 81329 6237548544 SSH输出读取线程结束
INFO 2025-09-26 12:18:28,638 server 81329 8604131520 Killed 0 pending application instances
INFO 2025-09-26 12:18:38,160 cli 83636 8604131520 Starting server at tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:18:38,160 server 83636 8604131520 HTTP/2 support not enabled (install the http2 and tls Twisted extras)
INFO 2025-09-26 12:18:38,160 server 83636 8604131520 Configuring endpoint tcp:port=8000:interface=0.0.0.0
INFO 2025-09-26 12:18:38,161 server 83636 8604131520 Listening on TCP address 0.0.0.0:8000
INFO 2025-09-26 12:18:47,841 jwt_websocket_middleware 83636 8604131520 WebSocket JWT认证: 用户 admin
INFO 2025-09-26 12:18:47,841 consumers 83636 8604131520 WebSocket连接已建立，用户: admin, 服务器ID: 13
INFO 2025-09-26 12:18:47,851 consumers 83636 6170275840 正在连接SSH: 115.190.80.219:22
INFO 2025-09-26 12:18:47,953 transport 83636 6187102208 Connected (version 2.0, client OpenSSH_8.9p1)
INFO 2025-09-26 12:18:48,321 transport 83636 6187102208 Authentication (password) successful!
INFO 2025-09-26 12:18:48,545 consumers 83636 6170275840 SSH通道已创建，通道状态: active=1, closed=False
INFO 2025-09-26 12:18:49,051 consumers 83636 8604131520 SSH连接成功: 115.190.80.219
INFO 2025-09-26 12:18:50,052 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=True
INFO 2025-09-26 12:18:50,052 consumers 83636 6170275840 发送初始命令设置终端环境
INFO 2025-09-26 12:18:50,052 consumers 83636 6203928576 收到SSH输出: "Welcome to Ubuntu 22.04.4 LTS (GNU/Linux 5.15.0-91-generic x86_64)\r\n\r\n * Documentation:  https://help.ubuntu.com\r\n * Management:     https://landscape.canonical.com\r\n * Support:        https://ubuntu.com/pro\r\n\r\n * Strictly confined Kubernetes makes edge and IoT secure. Learn how MicroK8s\r\n   just raised the bar for easy, resilient and secure K8s cluster deployment.\r\n\r\n   https://ubuntu.com/engage/secure-kubernetes-at-the-edge\r\nNew release '24.04.3 LTS' available.\r\nRun 'do-release-upgrade' to upgrade to it.\r\n\r\n\r\nLast login: Fri Sep 26 12:16:34 2025 from 101.90.61.156\r\r\n\x1b[?2004h\x1b]0;eccom123@iv-ye38g48em8xjd1vzgucu: ~\x07\x1b[01;32meccom123@iv-ye38g48em8xjd1vzgucu\x1b[00m:\x1b[01;34m~\x1b[00m$ "
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: 'Welcome to Ubuntu 22.04.4 LTS (GNU/Linux 5.15.0-91-generic x86_64)\r'
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: ' * Documentation:  https://help.ubuntu.com\r'
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: ' * Management:     https://landscape.canonical.com\r'
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: ' * Support:        https://ubuntu.com/pro\r'
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: ' * Strictly confined Kubernetes makes edge and IoT secure. Learn how MicroK8s\r'
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: '   just raised the bar for easy, resilient and secure K8s cluster deployment.\r'
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: '   https://ubuntu.com/engage/secure-kubernetes-at-the-edge\r'
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: "New release '24.04.3 LTS' available.\r"
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: "Run 'do-release-upgrade' to upgrade to it.\r"
INFO 2025-09-26 12:18:50,053 consumers 83636 6203928576 队列输出: 'Last login: Fri Sep 26 12:16:34 2025 from 101.90.61.156\r\r'
INFO 2025-09-26 12:18:50,158 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=True
INFO 2025-09-26 12:18:50,159 consumers 83636 6203928576 收到SSH输出: '\r\n\x1b[?2004l\r\x1b[?2004h\x1b]0;eccom123@iv-ye38g48em8xjd1vzgucu: ~\x07\x1b[01;32meccom123@iv-ye38g48em8xjd1vzgucu\x1b[00m:\x1b[01;34m~\x1b[00m$ '
INFO 2025-09-26 12:18:50,159 consumers 83636 6203928576 队列输出: '\x1b[?2004h\x1b]0;eccom123@iv-ye38g48em8xjd1vzgucu: ~\x07\x1b[01;32meccom123@iv-ye38g48em8xjd1vzgucu\x1b[00m:\x1b[01;34m~\x1b[00m$ \r'
INFO 2025-09-26 12:18:50,264 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:50,469 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:50,676 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=True
INFO 2025-09-26 12:18:50,676 consumers 83636 6203928576 收到SSH输出: 'export TERM=xterm-256color\r\n\x1b[?2004l\r\x1b[?2004h\x1b]0;eccom123@iv-ye38g48em8xjd1vzgucu: ~\x07\x1b[01;32meccom123@iv-ye38g48em8xjd1vzgucu\x1b[00m:\x1b[01;34m~\x1b[00m$ '
INFO 2025-09-26 12:18:50,676 consumers 83636 6203928576 队列输出: '\x1b[?2004l\r\x1b[?2004h\x1b]0;eccom123@iv-ye38g48em8xjd1vzgucu: ~\x07\x1b[01;32meccom123@iv-ye38g48em8xjd1vzgucu\x1b[00m:\x1b[01;34m~\x1b[00m$ export TERM=xterm-256color\r'
INFO 2025-09-26 12:18:50,780 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:50,808 consumers 83636 6203928576 非阻塞读取到SSH输出: 'export PS1="\\u@\\h:\\w$ "\r\n\x1b[?2004l\r'
INFO 2025-09-26 12:18:50,808 consumers 83636 6203928576 队列输出: '\x1b[?2004l\r\x1b[?2004h\x1b]0;eccom123@iv-ye38g48em8xjd1vzgucu: ~\x07\x1b[01;32meccom123@iv-ye38g48em8xjd1vzgucu\x1b[00m:\x1b[01;34m~\x1b[00m$ export PS1="\\u@\\h:\\w$ "\r'
INFO 2025-09-26 12:18:50,909 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=True
INFO 2025-09-26 12:18:50,909 consumers 83636 6203928576 收到SSH输出: '\x1b[?2004heccom123@iv-ye38g48em8xjd1vzgucu:~$ '
INFO 2025-09-26 12:18:51,013 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:51,015 consumers 83636 6203928576 非阻塞读取到SSH输出: 'echo "Terminal Ready"\r\n\x1b[?2004l\r'
INFO 2025-09-26 12:18:51,015 consumers 83636 6203928576 队列输出: '\x1b[?2004l\r\x1b[?2004heccom123@iv-ye38g48em8xjd1vzgucu:~$ echo "Terminal Ready"\r'
INFO 2025-09-26 12:18:51,116 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=True
INFO 2025-09-26 12:18:51,116 consumers 83636 6203928576 收到SSH输出: 'Terminal Ready\r\n\x1b[?2004heccom123@iv-ye38g48em8xjd1vzgucu:~$ '
INFO 2025-09-26 12:18:51,116 consumers 83636 6203928576 队列输出: '\x1b[?2004l\rTerminal Ready\r'
INFO 2025-09-26 12:18:51,217 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:51,420 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:51,475 consumers 83636 6170275840 发送SSH命令: 'whoami'
INFO 2025-09-26 12:18:51,626 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=True
INFO 2025-09-26 12:18:51,626 consumers 83636 6203928576 收到SSH输出: 'whoami\r\n\x1b[?2004l\reccom123\r\n\x1b[?2004heccom123@iv-ye38g48em8xjd1vzgucu:~$ '
INFO 2025-09-26 12:18:51,626 consumers 83636 6203928576 队列输出: '\x1b[?2004heccom123@iv-ye38g48em8xjd1vzgucu:~$ whoami\r'
INFO 2025-09-26 12:18:51,626 consumers 83636 6203928576 队列输出: '\x1b[?2004l\reccom123\r'
INFO 2025-09-26 12:18:51,729 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:51,935 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:52,141 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:52,348 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:52,558 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:52,768 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:52,970 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:53,180 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:53,390 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:53,596 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:53,798 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:54,001 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:54,209 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:54,416 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:54,626 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:54,835 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:55,042 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:55,247 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
INFO 2025-09-26 12:18:55,457 consumers 83636 6203928576 通道状态检查: active=1, closed=False, recv_ready=False
